drug_id,matched_sig_id,matched_cell_id,matched_pert_id,matched_pert_iname,match_score,second_score,margin,above_threshold
7a07c9d00,DOS057_A549_24H:BRD-K38451408-001-01-2:5,A549,BRD-K38451408,BRD-K38451408,0.171735006089437,0.1688083210412567,0.0029266850481803053,False
7a0e28a9a,DOS042_A549_24H:BRD-K02125996-001-01-2:5.01,A549,BRD-K02125996,BRD-K02125996,0.17448942076001028,0.17240764440737175,0.002081776352638537,False
7a138daac,CPC018_HEPG2_6H:BRD-K67847053-015-08-8:10,HEPG2,BRD-K67847053,guanabenz,0.17079703659270942,0.16706512700770645,0.003731909585002968,False
7a1707c50,DOS036_A549_24H:BRD-K55035262-001-01-6:4.91,A549,BRD-K55035262,BRD-K55035262,0.14783383166342995,0.13986641355940727,0.007967418104022683,False
7a2ea4684,DOS039_A549_24H:BRD-K16619158-001-01-2:4.86,A549,BRD-K16619158,BRD-K16619158,0.1570814458296247,0.14724302859007463,0.009838417239550062,False
7a6d4cd33,DOS050_HT29_24H:BRD-K44833108-001-01-6:5,HT29,BRD-K44833108,BRD-K44833108,0.14795155731329246,0.14363060921176302,0.004320948101529443,False
7a76c7f4e,DOS022_VCAP_24H:BRD-K19194092-004-02-4:5.02,VCAP,BRD-K19194092,BRD-K19194092,0.16778234738526732,0.15863330614310173,0.00914904124216559,False
7aaaab610,CPD001_PC3_24H:BRD-K79711234-001-13-4:10,PC3,BRD-K79711234,thiamphenicol,0.1431327057249911,0.13923541030364128,0.0038972954213498112,False
7ab43c75d,CPC002_HCC515_24H:BRD-K36638830-001-02-2:10,HCC515,BRD-K36638830,anabasine,0.17572613569045553,0.163167657986677,0.01255847770377852,False
7ac150280,DOS031_PC3_24H:BRD-K02315366-001-01-1:5.12,PC3,BRD-K02315366,BRD-K02315366,0.15854551087586277,0.13747246347791423,0.021073047397948547,False
7ace6b8cc,LJP002_BT20_6H:BRD-K70401845-001-04-1:2,BT20,BRD-K70401845,erlotinib,0.1639272506238476,0.16310870662418314,0.0008185439996644672,False
7ad9cd84c,DOS040_A375_24H:BRD-K22694382-001-01-5:5.05,A375,BRD-K22694382,BRD-K22694382,0.15238095873021337,0.15170314066099475,0.0006778180692186275,False
7af133847,CPC009_HEPG2_6H:BRD-A17718497-001-03-9:10,HEPG2,BRD-A17718497,BRD-A17718497,0.1526107229144082,0.14469866569057313,0.007912057223835062,False
7b083704c,DOS055_PC3_24H:BRD-K68948289-001-01-4:5,PC3,BRD-K68948289,BRD-K68948289,0.15917992469313674,0.1542141238692542,0.004965800823882538,False
7b09d1e5b,CPC011_PC3_24H:BRD-A60197193-001-09-6:10,PC3,BRD-A60197193,amisulpride,0.18739880163422382,0.16021044834236067,0.027188353291863143,False
7b1433399,CPC016_NEU_24H:BRD-K83508485-001-01-9:10,NEU,BRD-K83508485,FK-888,0.15820365193448507,0.15621781753358543,0.0019858344008996387,False
7b1ac15fc,CPC019_PC3_6H:BRD-K47808476-001-01-9:10,PC3,BRD-K47808476,BRD-K47808476,0.16804126550392928,0.16701856718763894,0.0010226983162903436,False
7b847b297,HOG001_MCF7_6H:BRD-A36630025-001-02-6:3.7,MCF7,BRD-A36630025,SN-38,0.16309569670249535,0.15610830461233544,0.006987392090159916,False
7b879f902,CPC002_HCC515_6H:BRD-K90789829-003-03-3:10,HCC515,BRD-K90789829,nefazodone,0.16498388596505015,0.16007914620184296,0.004904739763207183,False
7bb287e49,DOS001_VCAP_24H:BRD-K82899116-001-02-8:4.99,VCAP,BRD-K82899116,BRD-K82899116,0.15339194797786349,0.1479307337104548,0.005461214267408698,False
7bbbd342b,CPC015_MCF7_6H:BRD-K93645900-001-04-8:10,MCF7,BRD-K93645900,tadalafil,0.1358676442103821,0.13275421938976514,0.003113424820616967,False
7bc92037a,DOS044_A375_24H:BRD-K12880737-001-02-2:5.01,A375,BRD-K12880737,BRD-K12880737,0.1623619794282939,0.15605426593446547,0.006307713493828415,False
7bd284b37,CPD001_MCF7_6H:BRD-K07208025-001-22-2:10,MCF7,BRD-K07208025,trimethoprim,0.1827230394241673,0.18011893446351904,0.0026041049606482514,False
7bd9a5c7d,CPC012_HA1E_6H:BRD-K87573634-001-01-9:10,HA1E,BRD-K87573634,propylpyrazole,0.15923805959967302,0.15807780848134942,0.001160251118323602,False
7c161c5dd,DOS039_A549_24H:BRD-K61963347-001-01-0:4.98,A549,BRD-K61963347,BRD-K61963347,0.17291957138828365,0.158098693454314,0.014820877933969662,False
7c1e00d49,DOS039_A549_24H:BRD-K92441219-001-01-5:4.88,A549,BRD-K92441219,BRD-K92441219,0.1827093108426824,0.16069665113173712,0.022012659710945293,False
7c267cb0b,CPC012_A549_24H:BRD-K56596360-001-01-7:10,A549,BRD-K56596360,BRD-K56596360,0.15962138863511835,0.158234845736603,0.001386542898515336,False
7c2933be3,CPC006_HT29_6H:BRD-K45446451-001-01-9:11.1,HT29,BRD-K45446451,JZL-184,0.15500413631869908,0.14493786421797827,0.010066272100720808,False
7c4c06bbb,CPD001_PC3_24H:BRD-K79711234-001-13-4:10,PC3,BRD-K79711234,thiamphenicol,0.16178306379398577,0.15121221501178095,0.010570848782204822,False
7c7d76192,CPC003_VCAP_24H:BRD-A49765801-001-03-3:10,VCAP,BRD-A49765801,fludroxycortide,0.16619692247335904,0.15925531628969108,0.006941606183667959,False
7c89877e6,CPC001_HA1E_6H:BRD-K87696786-003-01-0:10,HA1E,BRD-K87696786,LY-456236,0.1643525611664345,0.15502793239219814,0.009324628774236371,False
7c953c949,DOS052_MCF7_24H:BRD-K93339435-001-02-6:5.01,MCF7,BRD-K93339435,BRD-K93339435,0.1585884959723922,0.15627737377160547,0.0023111222007867194,False
7ca67f83d,DOS033_MCF7_24H:BRD-K38373457-001-01-8:4.97,MCF7,BRD-K38373457,BRD-K38373457,0.1565641759418854,0.14846247534966867,0.008101700592216737,False
7cbed3131,DOS039_A549_24H:BRD-K06688693-001-01-1:5.16,A549,BRD-K06688693,BRD-K06688693,0.1669723608911517,0.16207456751219393,0.0048977933789577655,False
7cc7db893,PCLB001_U266_6H:BRD-K37417543-001-01-0:0.16,U266,BRD-K37417543,MW-SHH-28,0.17894030353115914,0.17062786512418782,0.008312438406971323,False
7cc96121b,LJP002_HS578T_6H:BRD-K71035033-001-03-0:0.08,HS578T,BRD-K71035033,masitinib,0.1666360023149747,0.16318258152172327,0.0034534207932514216,False
7ce446967,CPC017_MCF7_6H:BRD-K72166146-066-03-9:10,MCF7,BRD-K72166146,dihydroergotamine,0.1471662690189469,0.1437417090120383,0.003424560006908578,False
7cf4a548c,DOS016_VCAP_6H:BRD-K43820987-001-01-0:5.12,VCAP,BRD-K43820987,BRD-K43820987,0.16335813916703062,0.150614594520469,0.012743544646561633,False
7cfd07b12,DOS040_HT29_24H:BRD-K37752193-001-01-3:4.99,HT29,BRD-K37752193,BRD-K37752193,0.15720511589900182,0.1539423602292775,0.0032627556697243376,False
7d0245dc1,CPC006_VCAP_24H:BRD-K40853697-001-04-9:160,VCAP,BRD-K40853697,STAT3-inhibitor-VI,0.18308230857826516,0.15112970375677232,0.03195260482149284,False
7d1cf068f,CPC012_MCF7_6H:BRD-K98064019-001-01-1:10,MCF7,BRD-K98064019,BRD-K98064019,0.15061933489645501,0.1454942421015147,0.005125092794940306,False
7d1d72083,CPC016_NEU_24H:BRD-K83508485-001-01-9:10,NEU,BRD-K83508485,FK-888,0.17054262400042675,0.15879077598155047,0.01175184801887627,False
7d2c7255a,CPC018_NPC_24H:BRD-A02006392-001-09-9:10,NPC,BRD-A02006392,nitrendipine,0.1600551314117265,0.1579198548439888,0.0021352765677377095,False
7d4f1aa23,CPC014_VCAP_6H:BRD-K13087974-001-01-7:10,VCAP,BRD-K13087974,CGP-52411,0.17539843068628694,0.15648372844155736,0.018914702244729575,False
7d50d31a6,NMH001_NEU_24H:BRD-K23986500-001-01-1:10,NEU,BRD-K23986500,BRD-K23986500,0.15115042357693112,0.1484176241318928,0.0027327994450383197,False
7d5dafb2e,PCLB002_HT29_24H:BRD-K18910433:3.33,HT29,BRD-K18910433,estradiol,0.16303712876193777,0.13714089611131977,0.025896232650617995,False
7d62df717,DOSBIO001_A375_24H:BRD-K51633576:9.87234,A375,BRD-K51633576,BRD-K51633576,0.16526852246594564,0.16351131662209564,0.0017572058438500016,False
7d6e641dd,DOS024_VCAP_24H:BRD-K18918854-001-01-3:5.02,VCAP,BRD-K18918854,BRD-K18918854,0.161229308500067,0.15672662965218476,0.004502678847882247,False
7d70427d6,CPC001_PC3_24H:BRD-K14200658-001-02-6:10,PC3,BRD-K14200658,syrosingopine,0.16789166843749845,0.16467451422223478,0.003217154215263668,False
7da2a5fff,DOS027_VCAP_24H:BRD-K16425314-001-01-5:5.06,VCAP,BRD-K16425314,BRD-K16425314,0.18571496802145843,0.16633089776066368,0.01938407026079475,False
7db360ff6,CPC013_A375_6H:BRD-K36264978-001-01-1:10,A375,BRD-K36264978,KM-03439,0.17405692509118048,0.15259701213884402,0.021459912952336457,False
7dd085cdb,CPC014_HCC515_6H:BRD-K64935403-001-01-6:10,HCC515,BRD-K64935403,ebelactone-b,0.16296521237225178,0.16243016921084852,0.0005350431614032647,False
7de65c4e8,CPC006_A673_6H:BRD-K38985961-001-06-7:160,A673,BRD-K38985961,T-5345967,0.16356961549496424,0.15338091033207915,0.010188705162885087,False
7df080041,CPC006_NCIH1694_6H:BRD-K05653692-003-04-7:64,NCIH1694,BRD-K05653692,DL-PDMP,0.15542605089975875,0.15094363507028208,0.004482415829476671,False
7e33f1ac7,CPC012_HA1E_6H:BRD-K64058329-001-01-8:10,HA1E,BRD-K64058329,BRD-K64058329,0.1645738596279956,0.1581271928380015,0.006446666789994088,False
7e569a33a,DOS043_HT29_24H:BRD-K27887926-001-01-3:5,HT29,BRD-K27887926,BRD-K27887926,0.15614159654033674,0.15151344469000408,0.004628151850332662,False
7e5ccc730,DOS055_MCF7_24H:BRD-K69261014-001-01-3:5,MCF7,BRD-K69261014,BRD-K69261014,0.17914267038131937,0.17701554933197486,0.0021271210493445103,False
7e6b66a8f,CPC007_VCAP_6H:BRD-A69470004-019-04-0:10,VCAP,BRD-A69470004,BRD-A69470004,0.13818862648738814,0.13650456502217906,0.0016840614652090802,False
7e6ba019e,DOS049_HT29_24H:BRD-K84421421-001-01-1:5,HT29,BRD-K84421421,BRD-K84421421,0.14633778220294058,0.14397174187440498,0.0023660403285356013,False
7e6c6393b,DOS056_A549_24H:BRD-K73329392-001-01-4:5,A549,BRD-K73329392,BRD-K73329392,0.16997251294225382,0.16914284141248653,0.0008296715297672896,False
7e6d15fce,CPD002_MCF7_6H:BRD-K25224017-001-19-3:10,MCF7,BRD-K25224017,pirenperone,0.15852124890910604,0.1557876686152807,0.0027335802938253384,False
7e7cf6909,DOS011_VCAP_24H:BRD-K62975098-001-01-4:5.01,VCAP,BRD-K62975098,BRD-K62975098,0.1596115957057938,0.15480654470299227,0.004805051002801541,False
7e7dfcf43,CPC006_NCIH1694_6H:BRD-K71799778-001-03-0:80,NCIH1694,BRD-K71799778,BML-259,0.16737008776251316,0.15765607634078865,0.009714011421724511,False
7ea17588b,CPC010_HEPG2_6H:BRD-K92754162-001-03-4:10,HEPG2,BRD-K92754162,BRD-K92754162,0.1603176778408683,0.15634848816156088,0.003969189679307428,False
7ec99cbab,CPC004_HEPG2_6H:BRD-K46937689-001-08-5:10,HEPG2,BRD-K46937689,phenazone,0.1557971147948742,0.15389810823288683,0.001899006561987382,False
7edefa710,CPC019_MCF7_6H:BRD-A71707563-001-07-5:10,MCF7,BRD-A71707563,BRD-A71707563,0.18530660896193502,0.1823796952178213,0.0029269137441137183,False
7ee8a40af,PCLB003_HEPG2_24H:BRD-K24576554-001-01-4:10,HEPG2,BRD-K24576554,AT-9283,0.16313454730675597,0.15206904966026907,0.0110654976464869,False
7eebca46e,DOS052_MCF7_24H:BRD-K35081088-001-01-7:4.99,MCF7,BRD-K35081088,BRD-K35081088,0.1415881583997543,0.14024958885871483,0.001338569541039475,False
7f0a7be43,LJP002_MDAMB231_6H:BRD-K53281329-001-01-9:0.4,MDAMB231,BRD-K53281329,SYK-inhibitor,0.1548556807715404,0.15426109349772826,0.0005945872738121472,False
7f3196674,CPC018_NPC_24H:BRD-K72895815-001-01-4:10,NPC,BRD-K72895815,SSR-69071,0.16371809187781272,0.16340503782817709,0.000313054049635636,False
7f69271a1,CPC018_PHH_24H:BRD-A70461345-003-03-0:10,PHH,BRD-A70461345,naloxone,0.1387592981542901,0.13855344694225996,0.00020585121203015033,False
7f857ca56,CPC011_PC3_6H:BRD-K41903098-003-07-5:10,PC3,BRD-K41903098,diphenoxylate,0.15414859556084176,0.14926407947496612,0.004884516085875645,False
7f8f99f1b,DOS056_A375_24H:BRD-K43433419-001-01-0:5,A375,BRD-K43433419,BRD-K43433419,0.1299143708503542,0.12643583488940324,0.0034785359609509625,False
7f9222ded,DOSBIO001_MCF7_24H:BRD-K27305650:10,MCF7,BRD-K27305650,LY-294002,0.1744421087718852,0.17324900895731166,0.0011930998145735505,False
7f9529b0b,CPC002_HA1E_6H:BRD-A58157837-034-01-4:10,HA1E,BRD-A58157837,butabindide,0.16173011644422555,0.15195224358466747,0.009777872859558084,False
7fbcc1553,CPC013_A549_24H:BRD-K90697054-001-01-2:10,A549,BRD-K90697054,BRD-K90697054,0.18085643179783717,0.16368575103875285,0.017170680759084317,False
7fed85986,CPD003_MCF7_24H:BRD-A40639672-234-12-3:10,MCF7,BRD-A40639672,ketorolac,0.15171637478588995,0.13971752795539227,0.011998846830497678,False
7ffeb0a9d,DOS057_HT29_24H:BRD-K09335206-001-01-6:5,HT29,BRD-K09335206,BRD-K09335206,0.17555723151562683,0.16424315359482178,0.011314077920805049,False
800b01522,ERG015_PC3_24H:BRD-K46674611-001-01-2:10.0298,PC3,BRD-K46674611,BRD-K46674611,0.17213462566559978,0.1678048703484905,0.004329755317109274,False
80100f7b3,ERG011_VCAP_24H:BRD-K72430479-001-01-7:10.045,VCAP,BRD-K72430479,BRD-K72430479,0.16332980414838885,0.15262896344632082,0.010700840702068032,False
803f6dd3b,MUC.CP004_MCF7_6H:BRD-K02764365-001-05-2:10,MCF7,BRD-K02764365,methiazole,0.18516275035563112,0.17457485314678242,0.010587897208848701,False
80520276a,CPC014_NEU_24H:BRD-K73838513-003-01-4:10,NEU,BRD-K73838513,cinacalcet,0.16071159712160096,0.159103721050528,0.0016078760710729612,False
807e10282,CPC006_COV644_6H:BRD-K90826279-001-03-2:20,COV644,BRD-K90826279,BRD-K90826279,0.14416260239962858,0.14061605570277014,0.0035465466968584436,False
808cb9eea,DOS053_A549_24H:BRD-K12980773-001-01-7:5,A549,BRD-K12980773,BRD-K12980773,0.17194228552969032,0.1639179463298904,0.008024339199799918,False
809527b9d,DOS012_VCAP_6H:BRD-K10682047-001-01-1:5.07,VCAP,BRD-K10682047,BRD-K10682047,0.15742752023738618,0.14685018151145443,0.01057733872593175,False
80a578224,CPC004_MCF7_6H:BRD-K86301799-001-19-9:10,MCF7,BRD-K86301799,dipyridamole,0.17261233709972995,0.16181698465475527,0.010795352444974676,False
80a5b5346,PCLB003_HT29_24H:BRD-K10436544-001-01-0:1.11,HT29,BRD-K10436544,BRD-K10436544,0.177172903911127,0.16866085580260243,0.008512048108524572,False
80b7b6afe,CPC013_HEPG2_6H:BRD-K63350243-001-01-3:10,HEPG2,BRD-K63350243,BRD-K63350243,0.16917254991513508,0.16864642837718888,0.0005261215379462059,False
80ceedc56,DOS050_MCF7_24H:BRD-K65716211-001-01-1:5,MCF7,BRD-K65716211,BRD-K65716211,0.14496079844916282,0.1393593758631651,0.005601422585997717,False
80d55b957,DOS020_VCAP_24H:BRD-K17525686-001-01-1:5.31,VCAP,BRD-K17525686,BRD-K17525686,0.1526933100500107,0.1517090943152476,0.0009842157347630942,False
80dbae6e2,CPC007_A549_6H:BRD-A84280790-001-05-7:10,A549,BRD-A84280790,BRD-A84280790,0.16658342265691298,0.14868285929612662,0.017900563360786353,False
80e2dfe4e,DOS052_A375_24H:BRD-K83980681-001-02-0:5,A375,BRD-K83980681,BRD-K83980681,0.15513833385152082,0.1534080749622821,0.0017302588892387227,False
80ea3c823,RAD001_PC3_24H:BRD-K32107296-001-04-5:1.1111,PC3,BRD-K32107296,temozolomide,0.15143493022954618,0.14860887396614617,0.0028260562634000175,False
80f09571d,CPC006_NCIH2073_6H:BRD-K92301463-001-03-0:10,NCIH2073,BRD-K92301463,"16,16-dimethylprostaglandin-e2",0.15968356564669378,0.15018647125926243,0.009497094387431348,False
810e91529,CPC006_U937_6H:BRD-K47983010-001-02-1:10,U937,BRD-K47983010,BX-795,0.1466546490792795,0.1440448606531854,0.0026097884260941062,False
81125af64,DOS056_MCF7_24H:BRD-K07385663-001-01-9:5,MCF7,BRD-K07385663,BRD-K07385663,0.17494948082828707,0.17055326130990528,0.004396219518381789,False
814afd3ab,DOS001_VCAP_24H:BRD-K10055851-001-01-5:5.06,VCAP,BRD-K10055851,BRD-K10055851,0.15309600515766064,0.15246040940432046,0.0006355957533401846,False
816767bf6,CPC006_SW620_6H:BRD-K91623615-001-01-9:10,SW620,BRD-K91623615,ABT-751,0.17134320895323304,0.15662967787918386,0.014713531074049185,False
816b84388,CPC014_NEU_24H:BRD-K33572481-001-01-0:10,NEU,BRD-K33572481,taurodeoxycholic-acid,0.1573940915903522,0.1489240355506018,0.008470056039750401,False
81756e31a,DOS043_A375_24H:BRD-K37434447-001-01-2:4.88,A375,BRD-K37434447,BRD-K37434447,0.1870004135227222,0.1763859225249273,0.010614490997794906,False
81818cf39,CPC002_VCAP_6H:BRD-K37289225-001-19-0:10,VCAP,BRD-K37289225,clozapine,0.15303367319378194,0.15276725109299616,0.00026642210078578477,False
81828c953,LJP002_BT20_24H:BRD-K12343256-001-01-4:0.4,BT20,BRD-K12343256,trametinib,0.1478711702452641,0.14638284817804526,0.0014883220672188557,False
818fb35d2,CPC006_T3M10_6H:BRD-K26657438-001-01-2:10,T3M10,BRD-K26657438,imiquimod,0.1545845018410554,0.15221593529015487,0.002368566550900536,False
819e196f2,CPC020_HCC515_6H:BRD-K11759662-001-01-0:10,HCC515,BRD-K11759662,BRD-K11759662,0.16298915490946353,0.1619588193388971,0.0010303355705664208,False
81a463c0a,DOS056_A375_24H:BRD-K57181059-001-01-3:5,A375,BRD-K57181059,BRD-K57181059,0.15569685618802426,0.15516950961260756,0.0005273465754166984,False
81be51c8c,DOS054_MCF7_24H:BRD-K82276852-001-01-9:5,MCF7,BRD-K82276852,BRD-K82276852,0.185213486863749,0.16098007934010325,0.02423340752364575,False
81bf9fb8c,CPC012_NPC_24H:BRD-K11758216-001-01-3:10,NPC,BRD-K11758216,RAN-03,0.14899729837120945,0.14229217742518466,0.006705120946024795,False
81c2e7617,DOS034_A375_24H:BRD-K68455755-001-01-5:5.01,A375,BRD-K68455755,BRD-K68455755,0.15541323772625515,0.15299257354410692,0.00242066418214823,False
81caec2ee,DOS049_MCF7_24H:BRD-K62999057-001-01-3:5,MCF7,BRD-K62999057,BRD-K62999057,0.167380255131539,0.15631439031136815,0.011065864820170856,False
81ef43f78,CPC006_HT115_6H:BRD-A20131130-001-01-7:10,HT115,BRD-A20131130,"2',5'-dideoxyadenosine",0.1490386891273029,0.1466219057904513,0.00241678333685158,False
81f42b0c0,CPC018_A549_6H:BRD-K03642198-300-01-7:10,A549,BRD-K03642198,AY-9944,0.155987508673666,0.14986432927097887,0.00612317940268714,False
82059df86,CPC014_PHH_24H:BRD-K84639753-066-01-9:10,PHH,BRD-K84639753,safinamide,0.18328550351959844,0.1596076173934934,0.023677886126105024,False
821dc7eeb,DOSBIO002_A375_24H:BRD-K27305650:1.11111,A375,BRD-K27305650,LY-294002,0.1705466898448649,0.1582004323521491,0.012346257492715812,False
8229f1030,CPC013_A375_6H:BRD-K55991774-001-01-1:10,A375,BRD-K55991774,BAS-09104376,0.14918568199253152,0.1434803739933026,0.005705307999228915,False
8235a227e,DOS008_VCAP_6H:BRD-K22743786-001-01-2:5.03,VCAP,BRD-K22743786,BRD-K22743786,0.15596267181502196,0.15212405285468383,0.0038386189603381304,False
824a6c1ca,CPC018_MCF7_6H:BRD-A31521121-001-15-7:10,MCF7,BRD-A31521121,methocarbamol,0.20573604198674408,0.20005696776208173,0.0056790742246623505,False
825e3a43c,DOS057_A375_24H:BRD-K79094264-001-01-3:5,A375,BRD-K79094264,BRD-K79094264,0.15405944856084208,0.14921784529872073,0.004841603262121352,False
827cc5d8d,CPC012_HA1E_6H:BRD-K61529775-001-01-0:10,HA1E,BRD-K61529775,BRD-K61529775,0.17895426195104613,0.16895255305319995,0.010001708897846184,False
828099693,DOS027_VCAP_24H:BRD-K81468789-001-01-1:4.97,VCAP,BRD-K81468789,BRD-K81468789,0.1749169673506869,0.14466242054128167,0.03025454680940523,False
82a5720b8,CPC012_PC3_6H:BRD-K73155123-001-01-9:10,PC3,BRD-K73155123,BRD-K73155123,0.16794178752068648,0.16581041408650565,0.002131373434180822,False
82b22fb97,CPC013_VCAP_6H:BRD-K92428232-001-01-5:10,VCAP,BRD-K92428232,GSK-461364,0.17058501218553185,0.16526345358028022,0.005321558605251631,False
82b9b3b09,CPC007_A549_24H:BRD-A24021119-001-06-0:10,A549,BRD-A24021119,BRD-A24021119,0.1645670422161845,0.1635711072335221,0.0009959349826623998,False
82da03539,CPC013_NEU_24H:BRD-K14791739-001-01-9:10,NEU,BRD-K14791739,fluticasone,0.1517402148231342,0.15030152323925666,0.0014386915838775494,False
82dcdb180,DOS016_VCAP_24H:BRD-K89627562-001-01-7:5.1,VCAP,BRD-K89627562,BRD-K89627562,0.1597945436571002,0.15671298421166038,0.0030815594454398076,False
82dee97da,CPC013_PC3_6H:BRD-K88542532-001-01-6:10,PC3,BRD-K88542532,BRD-K88542532,0.15544333509652766,0.1474088085419586,0.008034526554569071,False
82e9d6227,DOS056_MCF7_24H:BRD-K94934810-001-01-0:5,MCF7,BRD-K94934810,BRD-K94934810,0.15058593644599227,0.14493004514285798,0.005655891303134292,False
82fd56cd7,PCLB003_HA1E_24H:BRD-K21001652-001-01-7:10,HA1E,BRD-K21001652,BRD-K21001652,0.16802194778439716,0.15805717376952783,0.009964774014869338,False
8313e9d27,CPC005_A375_24H:BRD-A65280694-003-03-8:10,A375,BRD-A65280694,molindone,0.16152328660107781,0.15900941704154176,0.0025138695595360583,False
831824cdb,CPC002_VCAP_6H:BRD-K39965020-001-02-6:10,VCAP,BRD-K39965020,doconexent,0.16256022877142584,0.15249163857365067,0.010068590197775174,False
8328e4cc1,DOS014_VCAP_24H:BRD-K09032125-001-01-7:5.06,VCAP,BRD-K09032125,BRD-K09032125,0.18193103882120557,0.14588006891989547,0.0360509699013101,False
8374daa51,ASG001_MCF7_24H:BRD-K41260949-001-06-7:0.4,MCF7,BRD-K41260949,valproic-acid,0.1592726115036746,0.15567914252735102,0.003593468976323594,False
838575b1d,DOS054_A375_24H:BRD-K89499048-001-01-5:5,A375,BRD-K89499048,BRD-K89499048,0.1632050446395581,0.14893807163644351,0.01426697300311458,False
839b133ec,LJP002_MCF10A_6H:BRD-K67578145-001-04-8:10,MCF10A,BRD-K67578145,GDC-0879,0.16822800495469303,0.15973672191961413,0.0084912830350789,False
83a9ea167,LJP002_MDAMB231_6H:BRD-A35869383-001-01-9:0.08,MDAMB231,BRD-A35869383,ibrutinib,0.17176479951877904,0.16028734827301433,0.011477451245764714,False
83d61e159,CPC005_PC3_24H:BRD-A47598013-004-06-1:10,PC3,BRD-A47598013,citalopram,0.1715890095725353,0.16003914094684088,0.011549868625694432,False
84342a1f5,DOS039_A549_24H:BRD-K49723782-001-01-7:5,A549,BRD-K49723782,BRD-K49723782,0.1661595829595114,0.16204572942308093,0.004113853536430456,False
8445939fb,CPC003_HCC515_24H:BRD-K15588452-003-01-9:10,HCC515,BRD-K15588452,R-96544,0.1507648373911925,0.1455448688635222,0.005219968527670316,False
8458bb23d,CPC015_HT29_6H:BRD-K25394294-001-08-1:10,HT29,BRD-K25394294,oxaprozin,0.16246799913158885,0.15971481630182988,0.0027531828297589767,False
847dd6858,DOSBIO001_NEU_24H:BRD-K96157570:10.0829,NEU,BRD-K96157570,BRD-K96157570,0.15795575095735692,0.15540498433513772,0.0025507666222192027,False
847fbc822,MUC.CP003_MCF7_6H:BRD-K85605624-001-01-3:3.3237,MCF7,BRD-K85605624,SA-1458689,0.1554556596662672,0.14933044496452363,0.00612521470174357,False
